"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240920\spring-data-neo4j","[93b9393fe3a0f719bfefccd6949e447501d07b52, 7d403b86ea4e28e65081927fbe35ee72754e9f0f, 29372f431cdc5c655b4ad910ca2a7547d7c808bc, 93b9393fe3a0f719bfefccd6949e447501d07b52, ba5864539a5c3a872b5b133cc0543dad9bd2025e, 29372f431cdc5c655b4ad910ca2a7547d7c808bc]","[NO_NOISE, NO_NOISE, [spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/dao/RestaurantDao.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/dao/RestaurantDao.java|RENAME_PARAMETER]]","[countRestaurants, findAllRestaurants, findRestaurant, findRestaurantEntries]"
"E:\project-DataSets20240920\spring-data-neo4j","[816ea32384888f6a9fa5ec5f98b9a5f3f729af9d, ba5864539a5c3a872b5b133cc0543dad9bd2025e, 0f354f30b1d362c3b7c1b7540b09e5cb3f2de1a0, 816ea32384888f6a9fa5ec5f98b9a5f3f729af9d, c67285bc241adf5b3edd4783da04319ffb4d7f88, 0f354f30b1d362c3b7c1b7540b09e5cb3f2de1a0]","[NO_NOISE, NO_NOISE, [spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/domain/UserAccount.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/domain/UserAccount.java|RENAME_PARAMETER, spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/domain/UserAccount.java|RENAME_VARIABLE, spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/web/BaseApplicationController.java|RENAME_PARAMETER, spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/web/BaseApplicationController.java|RENAME_VARIABLE]]","[findByName, findRestaurant, getBirthDate, getFavorites, getFirstName, getId, getLastName, getUserName, getVersion, populateCurrentUserName, setBirthDate, setFavorites, setFirstName, setId, setLastName, setUserName, setVersion]"
"E:\project-DataSets20240920\spring-data-neo4j","[6ea77ea527bd9e4f7578036c4583a517991dccdf, c67285bc241adf5b3edd4783da04319ffb4d7f88, c394fe098d0f93ed1f96032fe888f1ad5f678d84, 6ea77ea527bd9e4f7578036c4583a517991dccdf, ce8393c2dc521d9e2d597a70bdb12dc027b1caaa, c394fe098d0f93ed1f96032fe888f1ad5f678d84]","[NO_NOISE, [spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ImdbSetupControllerDelegate.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ImdbSetupControllerDelegate.java|RENAME_VARIABLE], [spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ImdbSetupControllerDelegate.java|RENAME_ATTRIBUTE]]","[getModel]"
"E:\project-DataSets20240920\spring-data-neo4j","[7ca97eb56aaa8b64ba9d25512efcc343c66b0164, ce8393c2dc521d9e2d597a70bdb12dc027b1caaa, 11e1b844ed2e7dd289a1125933649698ffa4ff3f, 7ca97eb56aaa8b64ba9d25512efcc343c66b0164, 6f6cc4ee255406cd506d58cbbbdef8f1ff95201c, 11e1b844ed2e7dd289a1125933649698ffa4ff3f]","[NO_NOISE, [spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ImdbSetupControllerDelegate.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ImdbSetupControllerDelegate.java|RENAME_PARAMETER], [spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ImdbSetupControllerDelegate.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ImdbSetupControllerDelegate.java|RENAME_PARAMETER]]","[getModel]"
"E:\project-DataSets20240920\spring-data-neo4j","[30b035f17f47f21128a306a16f88082939235190, 6f6cc4ee255406cd506d58cbbbdef8f1ff95201c, 8709bbc5dea38ec4b3f40049e68275122f1a36ee, 30b035f17f47f21128a306a16f88082939235190, 71624c6d50ce7d8cb27c7d8569ae13a0381b48ca, 8709bbc5dea38ec4b3f40049e68275122f1a36ee]","[[spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ImdbSetupControllerDelegate.java|RENAME_VARIABLE], NO_NOISE, [spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/parser/ActorData.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/parser/ActorData.java|RENAME_PARAMETER, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/parser/ImdbParser.java|ADD_VARIABLE_MODIFIER, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/parser/ImdbReader.java|RENAME_PARAMETER, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/parser/RoleData.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/parser/RoleData.java|RENAME_PARAMETER, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ActorFindControllerDelegate.java|INVERT_CONDITION, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ActorFindControllerDelegate.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ActorFindControllerDelegate.java|RENAME_PARAMETER, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ActorFindControllerDelegate.java|RENAME_VARIABLE, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ActorInfo.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/ActorInfo.java|RENAME_PARAMETER, spring-data-neo4j-examples/imdb/src/main/java/org/neo4j/examples/imdb/web/SetupControllerDelegate.java|RENAME_PARAMETER]]","[ActorData, ActorInfo, ImdbParser, MovieInfo, RoleData, compareTo, getFieldName, getFileReader, getModel, getMovieRoles, getName, getRole, getTitle, newActors, newMovies, parseMovies, setName, setRole, setTitle]"
"E:\project-DataSets20240920\spring-data-neo4j","[511f8c9e7efd9e74911ccd6b3f2e4d14fc7bb90a, 71624c6d50ce7d8cb27c7d8569ae13a0381b48ca, 5a6cf441eca2ddffb86e2f18461c64b8a2b3f143, 511f8c9e7efd9e74911ccd6b3f2e4d14fc7bb90a, 0061be1036776e0d0845fce30a15f759cfe5e4f8, 5a6cf441eca2ddffb86e2f18461c64b8a2b3f143]","[NO_NOISE, NO_NOISE, NO_NOISE]","[World]"
"E:\project-DataSets20240920\spring-data-neo4j","[8118c819beccc310c8cf095c25db51e6feca7a9d, 0061be1036776e0d0845fce30a15f759cfe5e4f8, 1da1dda38ebd354f3bf7bad1e128fea0229d4dd5, 8118c819beccc310c8cf095c25db51e6feca7a9d, 373e0459675ffee4ae623f7904de77b8f4a2a6ae, 1da1dda38ebd354f3bf7bad1e128fea0229d4dd5]","[NO_NOISE, NO_NOISE, NO_NOISE]","[World, equals]"
"E:\project-DataSets20240920\spring-data-neo4j","[d351f969b4a2a47b20cc3fb5b2b9464b0b3d6632, 373e0459675ffee4ae623f7904de77b8f4a2a6ae, 6f00c04c53c64b971f850cb9e9e34c5831f277e2, d351f969b4a2a47b20cc3fb5b2b9464b0b3d6632, 3ffd2a5618720751392831757eb44f298744bc58, 6f00c04c53c64b971f850cb9e9e34c5831f277e2]","[NO_NOISE, NO_NOISE, NO_NOISE]","[equals]"
"E:\project-DataSets20240920\spring-data-neo4j","[13beef8ed50723f627c3395ffce53ddf959c02de, 3ffd2a5618720751392831757eb44f298744bc58, d7cf86a6de8f8227459a01e5eded79f6eb225d30, 13beef8ed50723f627c3395ffce53ddf959c02de, 25c7848e909e506f035ac564a58da62170404d93, d7cf86a6de8f8227459a01e5eded79f6eb225d30]","[NO_NOISE, NO_NOISE, [spring-data-neo4j-examples/hello-worlds/src/main/java/org/springframework/data/neo4j/examples/hellograph/GalaxyService.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/hello-worlds/src/main/java/org/springframework/data/neo4j/examples/hellograph/GalaxyService.java|RENAME_PARAMETER, spring-data-neo4j-examples/hello-worlds/src/main/java/org/springframework/data/neo4j/examples/hellograph/GalaxyService.java|RENAME_VARIABLE]]","[World, equals, getAllWorlds, getNumberOfWorlds, hashCode, makeSomeWorlds]"
"E:\project-DataSets20240920\spring-data-neo4j","[3514ac731393f504b374a48df1eab2fada0cd4c9, 25c7848e909e506f035ac564a58da62170404d93, a9a5d8224d4d716f04529d6797dce3cc35e851cb, 3514ac731393f504b374a48df1eab2fada0cd4c9, 7b44df66c5a5ee203fa9b8fa5a1be2c40744d466, a9a5d8224d4d716f04529d6797dce3cc35e851cb]","[[spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/service/DatabasePopulator.java|RENAME_VARIABLE], NO_NOISE, [spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/controller/ImportController.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/controller/MovieController.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/controller/MovieController.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/controller/MovieController.java|RENAME_VARIABLE, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/domain/Actor.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/domain/Actor.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/domain/Director.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/domain/Role.java|INVERT_CONDITION, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/domain/Role.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/domain/User.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/movieimport/MovieDbImportService.java|INVERT_CONDITION, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/movieimport/MovieDbImportService.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/movieimport/MovieDbImportService.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts/src/main/java/org/neo4j/cineasts/movieimport/MovieDbImportService.java|RENAME_VARIABLE]]","[Actor, CineastsUserDetails, Director, ImportController, MovieDbLocalStorage, Role, directed, doImportMovie, doImportPerson, ensureStorageDirectoryExists, equals, fileForMovie, getAuthorities, getDirectedMovies, getDirectors, getId, getMovie, getRoles, getStars, hasMovie, hashCode, loadMovie, loadMovieData, playedIn, populateDatabase, setInfo, updatePassword]"
"E:\project-DataSets20240920\spring-data-neo4j","[78a4d84bc21e319c099935e6c2c4aeb65e459cb3, 7b44df66c5a5ee203fa9b8fa5a1be2c40744d466, 9d1e3d93a58c2e1721411fad14f6f942fb28a00b, 78a4d84bc21e319c099935e6c2c4aeb65e459cb3, c1ad9cc552e358cb7a35392bc1f37d8e43380b13, 9d1e3d93a58c2e1721411fad14f6f942fb28a00b]","[[spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/domain/Person.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/domain/Person.java|RENAME_PARAMETER], [spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/domain/Person.java|RENAME_PARAMETER], NO_NOISE]","[Person, directed, getDirectedMovies, setBirthday, setVersion]"
"E:\project-DataSets20240920\spring-data-neo4j","[7f39d4733fc5b6ef5e3dfd86008eb9b05e6e2be4, c1ad9cc552e358cb7a35392bc1f37d8e43380b13, f057775c4dddbea5df76e2c65f53f630cfb9e694, 7f39d4733fc5b6ef5e3dfd86008eb9b05e6e2be4, 376dbe166237e2ebfcdc51c05bd6b31f6fc67f92, f057775c4dddbea5df76e2c65f53f630cfb9e694]","[NO_NOISE, NO_NOISE, [spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/domain/Person.java|RENAME_ATTRIBUTE]]","[Person, getBiography, getBirthday, setBiography, setBirthday]"
"E:\project-DataSets20240920\spring-data-neo4j","[e486b776b1ffb2d28dbe6e0c2d453199b9136ecd, 376dbe166237e2ebfcdc51c05bd6b31f6fc67f92, 69a59656f0c1cb92a7779a1534b8446b8c4e4c51, e486b776b1ffb2d28dbe6e0c2d453199b9136ecd, 5ce2c76d53b0b129ca1de0326147dfdd71ce91d5, 69a59656f0c1cb92a7779a1534b8446b8c4e4c51]","[NO_NOISE, [spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/domain/Person.java|RENAME_ATTRIBUTE], [spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/domain/Movie.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/domain/Movie.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/domain/Movie.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/movieimport/MovieDbJsonMapper.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/service/DatabasePopulator.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/service/DatabasePopulator.java|RENAME_VARIABLE, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/service/FriendsMovieRecommendations.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/service/FriendsMovieRecommendations.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts-rest/src/main/java/org/neo4j/cineasts/service/FriendsMovieRecommendations.java|RENAME_VARIABLE]]","[FriendsMovieRecommendations, Person, User, cleanDb, directed, doImportMovie, encode, getBiography, getBirthday, getBirthplace, getCoActors, getDescription, getDirectedMovies, getGenre, getHomepage, getId, getImageUrl, getImdbId, getInfo, getLanguage, getLastModified, getName, getProfileImageUrl, getReleaseDate, getRoles, getRuntime, getStars, getStudio, getTagline, getTitle, getTrailer, getVersion, getYoutubeId, loadMovieData, mapToMovie, playedIn, populateDatabase, setBiography, setBirthday, setBirthplace, setDescription, setGenre, setHomepage, setImageUrl, setImdbId, setInfo, setLanguage, setLastModified, setName, setProfileImageUrl, setReleaseDate, setRuntime, setStudio, setTagline, setTitle, setTrailer, setVersion, toString]"
"E:\project-DataSets20240920\spring-data-neo4j","[49ea434e4ab355c78392ccd72820bb2812d6f510, 5ce2c76d53b0b129ca1de0326147dfdd71ce91d5, 058c48a362a6e71796364479f0c750285f20d607, 49ea434e4ab355c78392ccd72820bb2812d6f510, 284c151bf0ebf2c7a9d026bd4a919ec4c6bc48e8, 058c48a362a6e71796364479f0c750285f20d607]","[[spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/repository/PersonRepository.java|RENAME_PARAMETER]]","[findById]"
"E:\project-DataSets20240920\spring-data-neo4j","[e18fce4c6d4a371a01373bba36dad5d6a906cc92, 284c151bf0ebf2c7a9d026bd4a919ec4c6bc48e8, ef94b2396c04d1ab48051d8d8b3b8350e16f1c87, e18fce4c6d4a371a01373bba36dad5d6a906cc92, 50c7f82ec539c94e5182b1c83029da3275d58edb, ef94b2396c04d1ab48051d8d8b3b8350e16f1c87]","[[spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/repository/PersonRepository.java|RENAME_PARAMETER], NO_NOISE]","[findById, rate]"
"E:\project-DataSets20240920\spring-data-neo4j","[c8cefa96747389272f64a2e1568a1cc264a409e2, 50c7f82ec539c94e5182b1c83029da3275d58edb, 7e51a3699fa0f91c972edaecbb9ad1b33cdb1243, c8cefa96747389272f64a2e1568a1cc264a409e2, 9e49e7f176cffa4094ba32b141944b726681b734, 7e51a3699fa0f91c972edaecbb9ad1b33cdb1243]","[NO_NOISE, NO_NOISE, [spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/service/CineastsUserDetailsService.java|EXTRACT_VARIABLE]]","[rate, register, setUserInSession]"
"E:\project-DataSets20240920\spring-data-neo4j","[469806f53ef472c6f2843552c3c80504048966ff, 9e49e7f176cffa4094ba32b141944b726681b734, 678becf0ba668f34c4e97eb6b64ca86d734d825f, 469806f53ef472c6f2843552c3c80504048966ff, 7b7365817439f72043c8b785a227ecac2fc90074, 678becf0ba668f34c4e97eb6b64ca86d734d825f]","[[spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/service/CineastsUserDetailsService.java|EXTRACT_VARIABLE], [spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/service/CineastsUserDetailsService.java|SPLIT_CONDITIONAL], NO_NOISE]","[addFriend, register]"
"E:\project-DataSets20240920\spring-data-neo4j","[ef5672b024425a151a693f96407d6e91d88881dc, 7b7365817439f72043c8b785a227ecac2fc90074, 3892d1957b16cabbc5a64c9e0fdda1fb80cdc627, ef5672b024425a151a693f96407d6e91d88881dc, 2605c4df66a496abc7ac9cd3da3c82c0411367d0, 3892d1957b16cabbc5a64c9e0fdda1fb80cdc627]","[NO_NOISE, [spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/controller/ImportController.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/controller/ImportController.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/controller/ImportController.java|RENAME_VARIABLE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/controller/MovieController.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/controller/MovieController.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/controller/MovieController.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/controller/MovieController.java|RENAME_VARIABLE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/domain/Movie.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/domain/Movie.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/domain/Movie.java|RENAME_VARIABLE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/domain/Rating.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/domain/Role.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/domain/Role.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/service/MovieRecommendations.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/service/MovieRecommendations.java|RENAME_PARAMETER, spring-data-neo4j-examples/cineasts-aspects/src/main/java/org/neo4j/cineasts/service/MovieRecommendations.java|RENAME_VARIABLE], [spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeDelegatingFieldAccessorFactory.java|RENAME_PARAMETER]]","[CrossStoreNodeDelegatingFieldAccessorFactory, ImportController, MovieRecommendations, Role, User, addFriend, create, doImportMovie, encode, extractRanges, getInfo, getMovie, getRecommendationsFor, getUserFromSession, getYoutubeId, importMovie, importMovieFailsafe, importMovies, importPerson, loadMovieData, setInfo]"
"E:\project-DataSets20240920\spring-data-neo4j","[a9de744ce2b41a44cbd97782a457f244aa2cbd4f, 2605c4df66a496abc7ac9cd3da3c82c0411367d0, 3ef4f851b06e2b4f35fd552864ef1f71d34ee3a2, a9de744ce2b41a44cbd97782a457f244aa2cbd4f, 379312449833a6099199c949f4a6d693159e97bb, 3ef4f851b06e2b4f35fd552864ef1f71d34ee3a2]","[[spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeDelegatingFieldAccessorFactory.java|RENAME_PARAMETER], [spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeDelegatingFieldAccessorFactory.java|RENAME_PARAMETER], [spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeDelegatingFieldAccessorFactory.java|RENAME_PARAMETER]]","[CrossStoreNodeDelegatingFieldAccessorFactory, accept, create, createListenerFactories, newConvertingNodePropertyFieldAccessorFactory, newPropertyFieldAccessorFactory]"
"E:\project-DataSets20240920\spring-data-neo4j","[be83f08dbae96c788bdbab6f68409bc3285a76cf, 379312449833a6099199c949f4a6d693159e97bb, 61443ee5d3572a385164455fe18ffbd741e328a3, be83f08dbae96c788bdbab6f68409bc3285a76cf, 03e7f499d836dac5503a4f0d33f7ad2f82ae8dbe, 61443ee5d3572a385164455fe18ffbd741e328a3]","[[spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/fieldaccess/JpaIdFieldAccessListenerFactory.java|ADD_PARAMETER, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/fieldaccess/JpaIdFieldAccessListenerFactory.java|REMOVE_PARAMETER, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/fieldaccess/JpaIdFieldAccessListenerFactory.java|RENAME_ATTRIBUTE, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/fieldaccess/JpaIdFieldAccessListenerFactory.java|RENAME_PARAMETER, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeDelegatingFieldAccessorFactory.java|RENAME_PARAMETER, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityInstantiator.java|RENAME_ATTRIBUTE, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityInstantiator.java|RENAME_PARAMETER, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityInstantiator.java|RENAME_VARIABLE, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityState.java|EXTRACT_VARIABLE, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityState.java|RENAME_PARAMETER, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityState.java|RENAME_VARIABLE, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityStateFactory.java|RENAME_ATTRIBUTE, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityStateFactory.java|RENAME_PARAMETER, spring-data-neo4j-cross-store/src/main/java/org/springframework/data/neo4j/cross_store/support/node/CrossStoreNodeEntityStateFactory.java|RENAME_VARIABLE], NO_NOISE, [spring-data-neo4j-aspects/src/main/java/org/springframework/data/neo4j/aspects/core/NodeBacked.java|RENAME_PARAMETER]]","[CrossStoreNodeDelegatingFieldAccessorFactory, JpaIdFieldListener, createListenerFactories, findAllByQuery, getPersistenceUnitUtils, newPropertyFieldAccessorFactory, persist, projectTo, relateTo, valueChanged]"
